GEOID,NAME,ABBR,year,index_id,index_label,index_type,category,dimension,index_level,n_members,frac_present,index_score_100
21,Kentucky,KY,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,67.92666968064226
22,Louisiana,LA,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,43.33375784317156
23,Maine,ME,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,87.15273770162143
24,Maryland,MD,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,53.692781017013395
25,Massachusetts,MA,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,79.77140648149764
26,Michigan,MI,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,59.34587268719772
27,Minnesota,MN,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,67.1116424769621
28,Mississippi,MS,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,45.093218874835834
29,Missouri,MO,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,66.09251264697599
30,Montana,MT,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,30.991014100541125
31,Nebraska,NE,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,47.14094438322346
32,Nevada,NV,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,14.760109544828685
33,New Hampshire,NH,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,56.18335600934302
34,New Jersey,NJ,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,44.78267378298909
35,New Mexico,NM,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,37.32641595750339
36,New York,NY,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,73.6363989852563
37,North Carolina,NC,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,50.878909518855345
38,North Dakota,ND,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,54.22719196820981
39,Ohio,OH,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,69.27741924004737
40,Oklahoma,OK,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,31.412698545288503
41,Oregon,OR,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,60.13992703034679
42,Pennsylvania,PA,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,71.61118072042699
44,Rhode Island,RI,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,61.20049627889253
45,South Carolina,SC,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,42.23806470275307
46,South Dakota,SD,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,37.918239575510405
47,Tennessee,TN,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,57.878222706015414
48,Texas,TX,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,23.848418419449683
49,Utah,UT,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,23.497000503642692
50,Vermont,VT,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,79.31525701429823
51,Virginia,VA,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,42.92410075564161
53,Washington,WA,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,49.10716170451612
54,West Virginia,WV,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,57.476856479048216
55,Wisconsin,WI,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,51.36267193417058
56,Wyoming,WY,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,36.39944214020139
72,Puerto Rico,PR,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,36.49970194580781
000,United States,USA,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,0.3333333333333333,45.343668575553274
01,Alabama,AL,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,57.779954414082304
02,Alaska,AK,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,70.05978257443047
04,Arizona,AZ,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,80.81788238723901
05,Arkansas,AR,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,49.69105635966012
06,California,CA,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,66.14553934710474
08,Colorado,CO,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,50.08573207660669
09,Connecticut,CT,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,14.056142970685286
10,Delaware,DE,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,53.29138416137664
11,District of Columbia,DC,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,12.680884488330472
12,Florida,FL,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,72.7861944173887
13,Georgia,GA,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,53.09089812970502
15,Hawaii,HI,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,78.69991090483941
16,Idaho,ID,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,89.20273678691854
17,Illinois,IL,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,38.23307704706503
18,Indiana,IN,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,49.26416920399394
19,Iowa,IA,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,46.97183027857621
20,Kansas,KS,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,52.279330816120684
21,Kentucky,KY,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,38.63561351527637
22,Louisiana,LA,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,54.03258511365316
23,Maine,ME,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,37.9016776885799
24,Maryland,MD,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,35.28906082718431
25,Massachusetts,MA,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,7.866759684023568
26,Michigan,MI,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,36.28158964679486
27,Minnesota,MN,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,34.50812642760337
28,Mississippi,MS,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,61.19459377224508
29,Missouri,MO,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,42.38639830723573
30,Montana,MT,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,76.36352937016173
31,Nebraska,NE,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,61.10989936055085
32,Nevada,NV,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,94.69292510944054
33,New Hampshire,NH,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,32.257567420544625
34,New Jersey,NJ,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,28.56824763636091
35,New Mexico,NM,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,70.49567972025872
36,New York,NY,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,32.16041174482612
37,North Carolina,NC,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,52.393538521824524
38,North Dakota,ND,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,52.09051823620293
39,Ohio,OH,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,24.962160062987426
40,Oklahoma,OK,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,81.09807068987888
41,Oregon,OR,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,50.43294394854118
42,Pennsylvania,PA,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,24.856402028680137
44,Rhode Island,RI,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,29.803698540937802
45,South Carolina,SC,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,61.256317850933335
46,South Dakota,SD,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,58.51967286505419
47,Tennessee,TN,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,44.162105417896946
48,Texas,TX,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,75.89517198431243
49,Utah,UT,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,77.27126817720199
50,Vermont,VT,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,27.276156393387833
51,Virginia,VA,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,32.6756280348825
53,Washington,WA,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,41.69544424990284
54,West Virginia,WV,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,47.42517692892513
55,Wisconsin,WI,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,44.516065643753514
56,Wyoming,WY,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,64.81499991365696
72,Puerto Rico,PR,2024,index_eq_positive_work,Positive Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,0.3333333333333333,71.24088200563233
000,United States,USA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,51.48177902530622
01,Alabama,AL,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,56.76870473004172
02,Alaska,AK,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.49651125316325
04,Arizona,AZ,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,47.88943319882075
05,Arkansas,AR,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.952191565906524
06,California,CA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.11363297827657
08,Colorado,CO,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,46.36419224534521
09,Connecticut,CT,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,41.13602291984915
10,Delaware,DE,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,47.486449792219986
11,District of Columbia,DC,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,51.64687551179031
12,Florida,FL,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.33816572083267
13,Georgia,GA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,51.82038819441194
15,Hawaii,HI,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,47.179004633620245
16,Idaho,ID,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.97893270851259
17,Illinois,IL,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,46.391065066628215
18,Indiana,IN,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,54.34507295143677
19,Iowa,IA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,46.74302654820659
20,Kansas,KS,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,54.19968796347185
21,Kentucky,KY,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.854584458090564
22,Louisiana,LA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,48.57984942874365
23,Maine,ME,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.29489604112166
24,Maryland,MD,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.274598722927486
25,Massachusetts,MA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,38.4839770252789
26,Michigan,MI,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.51868735122855
27,Minnesota,MN,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,47.29058640310854
28,Mississippi,MS,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,52.199734783252275
29,Missouri,MO,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,55.28689164811045
30,Montana,MT,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,51.03597562261763
31,Nebraska,NE,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.857568155445854
